Series Code,Country Name,Country Code,Year,GDP
NY.GDP.MKTP.CD,Bolivia,BOL,2001,8141537938
NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,2001,5748990666
NY.GDP.MKTP.CD,Botswana,BWA,2001,5489608300
NY.GDP.MKTP.CD,Brazil,BRA,2001,5.59E+11
NY.GDP.MKTP.CD,British Virgin Islands,VGB,2001,NA
NY.GDP.MKTP.CD,Brunei Darussalam,BRN,2001,5601090584
NY.GDP.MKTP.CD,Bulgaria,BGR,2001,14075616789
NY.GDP.MKTP.CD,Burkina Faso,BFA,2001,2812845514
NY.GDP.MKTP.CD,Burundi,BDI,2001,876794723.1
NY.GDP.MKTP.CD,Cabo Verde,CPV,2001,563024383.3
NY.GDP.MKTP.CD,Cambodia,KHM,2001,3984000517
NY.GDP.MKTP.CD,Cameroon,CMR,2001,10371327756
NY.GDP.MKTP.CD,Canada,CAN,2001,7.36E+11
NY.GDP.MKTP.CD,Chad,TCD,2001,1709347793
NY.GDP.MKTP.CD,Chile,CHL,2001,70979923960
NY.GDP.MKTP.CD,China,CHN,2001,1.34E+12
NY.GDP.MKTP.CD,Colombia,COL,2001,98203546156
NY.GDP.MKTP.CD,Comoros,COM,2001,220093812.2
NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,2001,7438189100
NY.GDP.MKTP.CD,"Congo, Rep.",COG,2001,2794259783
NY.GDP.MKTP.CD,Costa Rica,CRI,2001,15913363335
NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,2001,11192560827
NY.GDP.MKTP.CD,Croatia,HRV,2001,23289671102
NY.GDP.MKTP.CD,Cuba,CUB,2001,31682400000
NY.GDP.MKTP.CD,Curacao,CUW,2001,NA
NY.GDP.MKTP.CD,Cyprus,CYP,2001,10567304189
NY.GDP.MKTP.CD,Czech Republic,CZE,2001,67523642262
NY.GDP.MKTP.CD,Denmark,DNK,2001,1.65E+11
NY.GDP.MKTP.CD,Djibouti,DJI,2001,572417440.8
NY.GDP.MKTP.CD,Dominica,DMA,2001,343119370.4
NY.GDP.MKTP.CD,Dominican Republic,DOM,2001,25599311449
NY.GDP.MKTP.CD,Ecuador,ECU,2001,24468324000
NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,2001,97632008710
NY.GDP.MKTP.CD,El Salvador,SLV,2001,12282533600
NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,2001,1461139022
NY.GDP.MKTP.CD,Eritrea,ERI,2001,752368495.5
NY.GDP.MKTP.CD,Estonia,EST,2001,6245069734
NY.GDP.MKTP.CD,Eswatini,SWZ,2001,1542477309
NY.GDP.MKTP.CD,Ethiopia,ETH,2001,8231326016
NY.GDP.MKTP.CD,Fiji,FJI,2001,1660102346
NY.GDP.MKTP.CD,Finland,FIN,2001,1.29E+11
NY.GDP.MKTP.CD,France,FRA,2001,1.38E+12
NY.GDP.MKTP.CD,French Polynesia,PYF,2001,NA
NY.GDP.MKTP.CD,Gabon,GAB,2001,5018874179
NY.GDP.MKTP.CD,"Gambia, The",GMB,2001,687408804.6
NY.GDP.MKTP.CD,Georgia,GEO,2001,3219487747
NY.GDP.MKTP.CD,Germany,DEU,2001,1.95E+12
NY.GDP.MKTP.CD,Ghana,GHA,2001,5314909954
NY.GDP.MKTP.CD,Gibraltar,GIB,2001,NA
NY.GDP.MKTP.CD,Greece,GRC,2001,1.36E+11
NY.GDP.MKTP.CD,Greenland,GRL,2001,1086172923
NY.GDP.MKTP.CD,Grenada,GRD,2001,520444185.2
NY.GDP.MKTP.CD,Guatemala,GTM,2001,18702802395
NY.GDP.MKTP.CD,Guinea,GIN,2001,2833442750
NY.GDP.MKTP.CD,Guinea-Bissau,GNB,2001,392278168.2
NY.GDP.MKTP.CD,Guyana,GUY,2001,696281471.7
NY.GDP.MKTP.CD,Haiti,HTI,2001,3596443005
NY.GDP.MKTP.CD,Honduras,HND,2001,7565869928
NY.GDP.MKTP.CD,Hungary,HUN,2001,53821315066
NY.GDP.MKTP.CD,Iceland,ISL,2001,8136345144
NY.GDP.MKTP.CD,India,IND,2001,4.79E+11
NY.GDP.MKTP.CD,Indonesia,IDN,2001,1.60E+11
NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,2001,1.27E+11
NY.GDP.MKTP.CD,Iraq,IRQ,2001,NA
NY.GDP.MKTP.CD,Ireland,IRL,2001,1.09E+11
NY.GDP.MKTP.CD,Isle of Man,IMN,2001,1614595291
NY.GDP.MKTP.CD,Israel,ISR,2001,1.31E+11
NY.GDP.MKTP.CD,Italy,ITA,2001,1.16E+12
NY.GDP.MKTP.CD,Jamaica,JAM,2001,9178016493
NY.GDP.MKTP.CD,Japan,JPN,2001,4.30E+12
NY.GDP.MKTP.CD,Jordan,JOR,2001,8975689845
NY.GDP.MKTP.CD,Kazakhstan,KAZ,2001,22152694162
NY.GDP.MKTP.CD,Kenya,KEN,2001,12986007426
NY.GDP.MKTP.CD,Kiribati,KIR,2001,63101272.37
NY.GDP.MKTP.CD,"Korea, Dem. People_验s Rep.",PRK,2001,NA
NY.GDP.MKTP.CD,"Korea, Rep.",KOR,2001,5.33E+11
NY.GDP.MKTP.CD,Kuwait,KWT,2001,34890772742
NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,2001,1525112242
NY.GDP.MKTP.CD,Lao PDR,LAO,2001,1768619058
NY.GDP.MKTP.CD,Latvia,LVA,2001,8350252966
NY.GDP.MKTP.CD,Lebanon,LBN,2001,17649751244
NY.GDP.MKTP.CD,Lesotho,LSO,2001,825706961.2
NY.GDP.MKTP.CD,Liberia,LBR,2001,5.21E+08
NY.GDP.MKTP.CD,Libya,LBY,2001,34110064452
NY.GDP.MKTP.CD,Liechtenstein,LIE,2001,2491822707
NY.GDP.MKTP.CD,Lithuania,LTU,2001,12252498921
NY.GDP.MKTP.CD,"Macao SAR, China",MAC,2001,6811227983
NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,2001,3709637830
NY.GDP.MKTP.CD,Madagascar,MDG,2001,4529575348
NY.GDP.MKTP.CD,Malawi,MWI,2001,1716502862
NY.GDP.MKTP.CD,Malaysia,MYS,2001,92783947368
NY.GDP.MKTP.CD,Maldives,MDV,2001,870179738.6
NY.GDP.MKTP.CD,Mali,MLI,2001,3465305993
NY.GDP.MKTP.CD,Malta,MLT,2001,4331870648
NY.GDP.MKTP.CD,Marshall Islands,MHL,2001,115152100
NY.GDP.MKTP.CD,Mauritania,MRT,2001,1295539448
NY.GDP.MKTP.CD,Mauritius,MUS,2001,4536538211
NY.GDP.MKTP.CD,Mexico,MEX,2001,7.57E+11
NY.GDP.MKTP.CD,Moldova,MDA,2001,1480656884
NY.GDP.MKTP.CD,Monaco,MCO,2001,2671401083
NY.GDP.MKTP.CD,Mongolia,MNG,2001,1267997934
NY.GDP.MKTP.CD,Morocco,MAR,2001,39459581217
NY.GDP.MKTP.CD,Mozambique,MOZ,2001,4766928747
NY.GDP.MKTP.CD,Namibia,NAM,2001,3546783708
NY.GDP.MKTP.CD,Nepal,NPL,2001,6007061224
NY.GDP.MKTP.CD,Netherlands,NLD,2001,4.27E+11
NY.GDP.MKTP.CD,New Caledonia,NCL,2001,NA
NY.GDP.MKTP.CD,New Zealand,NZL,2001,53872425917
NY.GDP.MKTP.CD,Nicaragua,NIC,2001,5323146566
NY.GDP.MKTP.CD,Niger,NER,2001,1945327565
NY.GDP.MKTP.CD,Nigeria,NGA,2001,44137994252
NY.GDP.MKTP.CD,Norway,NOR,2001,1.74E+11
NY.GDP.MKTP.CD,Oman,OMN,2001,19452015605
NY.GDP.MKTP.CD,Pakistan,PAK,2001,72309738921
NY.GDP.MKTP.CD,Panama,PAN,2001,12502013400
NY.GDP.MKTP.CD,Papua New Guinea,PNG,2001,3081024212
NY.GDP.MKTP.CD,Paraguay,PRY,2001,7662595076
NY.GDP.MKTP.CD,Peru,PER,2001,52030158775
NY.GDP.MKTP.CD,Philippines,PHL,2001,76262072468
NY.GDP.MKTP.CD,Poland,POL,2001,1.91E+11
NY.GDP.MKTP.CD,Portugal,PRT,2001,1.22E+11
NY.GDP.MKTP.CD,Puerto Rico,PRI,2001,69208400000
NY.GDP.MKTP.CD,Qatar,QAT,2001,17538461538
NY.GDP.MKTP.CD,Romania,ROU,2001,40716836998
NY.GDP.MKTP.CD,Russian Federation,RUS,2001,3.07E+11
NY.GDP.MKTP.CD,Rwanda,RWA,2001,1674685248
NY.GDP.MKTP.CD,Samoa,WSM,2001,273088357.2
NY.GDP.MKTP.CD,Saudi Arabia,SAU,2001,1.84E+11
NY.GDP.MKTP.CD,Senegal,SEN,2001,4877602060
NY.GDP.MKTP.CD,Serbia,SRB,2001,12267175481
NY.GDP.MKTP.CD,Seychelles,SYC,2001,622262057.2
NY.GDP.MKTP.CD,Sierra Leone,SLE,2001,1090467712
NY.GDP.MKTP.CD,Singapore,SGP,2001,89286208629
NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,2001,NA
NY.GDP.MKTP.CD,Slovak Republic,SVK,2001,30703017450
NY.GDP.MKTP.CD,Slovenia,SVN,2001,20875387068
NY.GDP.MKTP.CD,Solomon Islands,SLB,2001,400463452.1
NY.GDP.MKTP.CD,South Africa,ZAF,2001,1.22E+11
NY.GDP.MKTP.CD,Spain,ESP,2001,6.26E+11
NY.GDP.MKTP.CD,Sri Lanka,LKA,2001,15749753805
NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,2001,461078078.1
NY.GDP.MKTP.CD,St. Lucia,LCA,2001,743808076
NY.GDP.MKTP.CD,St. Martin (French part),MAF,2001,NA
NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,2001,430040370.4
NY.GDP.MKTP.CD,Sudan,SDN,2001,13182979784
NY.GDP.MKTP.CD,Suriname,SUR,2001,763465550.5
NY.GDP.MKTP.CD,Sweden,SWE,2001,2.40E+11
NY.GDP.MKTP.CD,Switzerland,CHE,2001,2.79E+11
NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,2001,21099833784
NY.GDP.MKTP.CD,Tajikistan,TJK,2001,1080774007
NY.GDP.MKTP.CD,Tanzania,TZA,2001,10383560603
NY.GDP.MKTP.CD,Thailand,THA,2001,1.20E+11
NY.GDP.MKTP.CD,Togo,TGO,2001,1332328999
NY.GDP.MKTP.CD,Tonga,TON,2001,181244788.5
NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,2001,8824873259
NY.GDP.MKTP.CD,Tunisia,TUN,2001,22066101341
NY.GDP.MKTP.CD,Turkey,TUR,2001,2.00E+11
NY.GDP.MKTP.CD,Turkmenistan,TKM,2001,3534803922
NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,2001,NA
NY.GDP.MKTP.CD,Tuvalu,TUV,2001,13196544.95
NY.GDP.MKTP.CD,Uganda,UGA,2001,5840503869
NY.GDP.MKTP.CD,Ukraine,UKR,2001,38009344577
NY.GDP.MKTP.CD,United Arab Emirates,ARE,2001,1.03E+11
NY.GDP.MKTP.CD,United Kingdom,GBR,2001,1.62E+12
NY.GDP.MKTP.CD,United States,USA,2001,1.06E+13
NY.GDP.MKTP.CD,Uruguay,URY,2001,20898788417
NY.GDP.MKTP.CD,Uzbekistan,UZB,2001,11401351420
NY.GDP.MKTP.CD,Vanuatu,VUT,2001,257926881.7
NY.GDP.MKTP.CD,"Venezuela, RB",VEN,2001,1.23E+11
NY.GDP.MKTP.CD,Vietnam,VNM,2001,32685198735
NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,2001,NA
NY.GDP.MKTP.CD,West Bank and Gaza,PSE,2001,4003700000
NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,2001,9854042165
NY.GDP.MKTP.CD,Zambia,ZMB,2001,4094480988
NY.GDP.MKTP.CD,Zimbabwe,ZWE,2001,6777384700
NY.GDP.MKTP.CD,Arab World,ARB,2001,7.23E+11
NY.GDP.MKTP.CD,Caribbean small states,CSS,2001,35068207714
NY.GDP.MKTP.CD,North America,NAC,2001,1.14E+13
NY.GDP.MKTP.CD,Not classified,INX,2001,NA
NY.GDP.MKTP.CD,Other small states,OSS,2001,91131313889
NY.GDP.MKTP.CD,Pacific island small states,PSS,2001,3371103515
NY.GDP.MKTP.CD,Small states,SST,2001,1.30E+11
NY.GDP.MKTP.CD,Afghanistan,AFG,2002,4128820723
NY.GDP.MKTP.CD,Albania,ALB,2002,4435078648
NY.GDP.MKTP.CD,Algeria,DZA,2002,56760288974
NY.GDP.MKTP.CD,Andorra,AND,2002,1733116883
NY.GDP.MKTP.CD,Angola,AGO,2002,12497347956
NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,2002,814615333.3
NY.GDP.MKTP.CD,Argentina,ARG,2002,97724004252
NY.GDP.MKTP.CD,Armenia,ARM,2002,2376335048
NY.GDP.MKTP.CD,Australia,AUS,2002,3.94E+11
NY.GDP.MKTP.CD,Austria,AUT,2002,2.13E+11
NY.GDP.MKTP.CD,Azerbaijan,AZE,2002,6235795104
NY.GDP.MKTP.CD,"Bahamas, The",BHS,2002,8881160000
NY.GDP.MKTP.CD,Bahrain,BHR,2002,9632155053
NY.GDP.MKTP.CD,Bangladesh,BGD,2002,54724081491
NY.GDP.MKTP.CD,Barbados,BRB,2002,3169600000
NY.GDP.MKTP.CD,Belarus,BLR,2002,14594249023
NY.GDP.MKTP.CD,Belgium,BEL,2002,2.59E+11
NY.GDP.MKTP.CD,Belize,BLZ,2002,932551850
NY.GDP.MKTP.CD,Benin,BEN,2002,3054571082
NY.GDP.MKTP.CD,Bermuda,BMU,2002,3937228000
NY.GDP.MKTP.CD,Bhutan,BTN,2002,537050133.7
NY.GDP.MKTP.CD,Bolivia,BOL,2002,7905485077
NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,2002,6651226179
NY.GDP.MKTP.CD,Botswana,BWA,2002,5438857107
NY.GDP.MKTP.CD,Brazil,BRA,2002,5.08E+11
NY.GDP.MKTP.CD,British Virgin Islands,VGB,2002,NA
NY.GDP.MKTP.CD,Brunei Darussalam,BRN,2002,5843329108
NY.GDP.MKTP.CD,Bulgaria,BGR,2002,16276456428
NY.GDP.MKTP.CD,Burkina Faso,BFA,2002,3205592290
NY.GDP.MKTP.CD,Burundi,BDI,2002,825394490.2
NY.GDP.MKTP.CD,Cabo Verde,CPV,2002,620974660.2
NY.GDP.MKTP.CD,Cambodia,KHM,2002,4284028483
NY.GDP.MKTP.CD,Cameroon,CMR,2002,11579343088
NY.GDP.MKTP.CD,Canada,CAN,2002,7.58E+11
NY.GDP.MKTP.CD,Chad,TCD,2002,1987622279
NY.GDP.MKTP.CD,Chile,CHL,2002,69736811435
NY.GDP.MKTP.CD,China,CHN,2002,1.47E+12
NY.GDP.MKTP.CD,Colombia,COL,2002,97933391976
NY.GDP.MKTP.CD,Comoros,COM,2002,246737679.5
NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,2002,8728038525
NY.GDP.MKTP.CD,"Congo, Rep.",COG,2002,3019993739
NY.GDP.MKTP.CD,Costa Rica,CRI,2002,16504795453
NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,2002,12346919216
NY.GDP.MKTP.CD,Croatia,HRV,2002,26878499206
NY.GDP.MKTP.CD,Cuba,CUB,2002,33590500000
NY.GDP.MKTP.CD,Curacao,CUW,2002,NA
NY.GDP.MKTP.CD,Cyprus,CYP,2002,11618269231
NY.GDP.MKTP.CD,Czech Republic,CZE,2002,81910771994
NY.GDP.MKTP.CD,Denmark,DNK,2002,1.79E+11
NY.GDP.MKTP.CD,Djibouti,DJI,2002,591122039.6
NY.GDP.MKTP.CD,Dominica,DMA,2002,337695740.7
NY.GDP.MKTP.CD,Dominican Republic,DOM,2002,27362875603
NY.GDP.MKTP.CD,Ecuador,ECU,2002,28548945000
NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,2002,87850683979
NY.GDP.MKTP.CD,El Salvador,SLV,2002,12664190300
NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,2002,1806742742
NY.GDP.MKTP.CD,Eritrea,ERI,2002,729321366.7
NY.GDP.MKTP.CD,Estonia,EST,2002,7322069511
NY.GDP.MKTP.CD,Eswatini,SWZ,2002,1432228125
NY.GDP.MKTP.CD,Ethiopia,ETH,2002,7850809498
NY.GDP.MKTP.CD,Fiji,FJI,2002,1842691481
NY.GDP.MKTP.CD,Finland,FIN,2002,1.40E+11
NY.GDP.MKTP.CD,France,FRA,2002,1.49E+12
NY.GDP.MKTP.CD,French Polynesia,PYF,2002,NA
NY.GDP.MKTP.CD,Gabon,GAB,2002,5310381151
NY.GDP.MKTP.CD,"Gambia, The",GMB,2002,578236035.1
NY.GDP.MKTP.CD,Georgia,GEO,2002,3395739855
NY.GDP.MKTP.CD,Germany,DEU,2002,2.08E+12
NY.GDP.MKTP.CD,Ghana,GHA,2002,6166330136
NY.GDP.MKTP.CD,Gibraltar,GIB,2002,NA
NY.GDP.MKTP.CD,Greece,GRC,2002,1.54E+11
NY.GDP.MKTP.CD,Greenland,GRL,2002,1169138789
NY.GDP.MKTP.CD,Grenada,GRD,2002,540336925.9
NY.GDP.MKTP.CD,Guatemala,GTM,2002,20776669467
NY.GDP.MKTP.CD,Guinea,GIN,2002,2949637039
NY.GDP.MKTP.CD,Guinea-Bissau,GNB,2002,415843482
NY.GDP.MKTP.CD,Guyana,GUY,2002,722460886.4
NY.GDP.MKTP.CD,Haiti,HTI,2002,3472191962
NY.GDP.MKTP.CD,Honduras,HND,2002,7775078403
NY.GDP.MKTP.CD,Hungary,HUN,2002,67716887203
NY.GDP.MKTP.CD,Iceland,ISL,2002,9207689916
NY.GDP.MKTP.CD,India,IND,2002,5.08E+11
NY.GDP.MKTP.CD,Indonesia,IDN,2002,1.96E+11
NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,2002,1.29E+11
NY.GDP.MKTP.CD,Iraq,IRQ,2002,NA
NY.GDP.MKTP.CD,Ireland,IRL,2002,1.28E+11
NY.GDP.MKTP.CD,Isle of Man,IMN,2002,1897606791
NY.GDP.MKTP.CD,Israel,ISR,2002,1.21E+11
NY.GDP.MKTP.CD,Italy,ITA,2002,1.27E+12
NY.GDP.MKTP.CD,Jamaica,JAM,2002,9694169757
NY.GDP.MKTP.CD,Japan,JPN,2002,4.12E+12
NY.GDP.MKTP.CD,Jordan,JOR,2002,9582453032
NY.GDP.MKTP.CD,Kazakhstan,KAZ,2002,24636593223
NY.GDP.MKTP.CD,Kenya,KEN,2002,13147743911
NY.GDP.MKTP.CD,Kiribati,KIR,2002,72196457.68
NY.GDP.MKTP.CD,"Korea, Dem. People_验s Rep.",PRK,2002,NA
NY.GDP.MKTP.CD,"Korea, Rep.",KOR,2002,6.09E+11
NY.GDP.MKTP.CD,Kuwait,KWT,2002,38137545245
NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,2002,1605640633
NY.GDP.MKTP.CD,Lao PDR,LAO,2002,1758176653
NY.GDP.MKTP.CD,Latvia,LVA,2002,9546441564
NY.GDP.MKTP.CD,Lebanon,LBN,2002,19152238806
NY.GDP.MKTP.CD,Lesotho,LSO,2002,775780697.7
NY.GDP.MKTP.CD,Liberia,LBR,2002,5.43E+08
NY.GDP.MKTP.CD,Libya,LBY,2002,20481889764
NY.GDP.MKTP.CD,Liechtenstein,LIE,2002,2688630823
NY.GDP.MKTP.CD,Lithuania,LTU,2002,14278357284
NY.GDP.MKTP.CD,"Macao SAR, China",MAC,2002,7322677820
NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,2002,4018365247
NY.GDP.MKTP.CD,Madagascar,MDG,2002,4397254608
NY.GDP.MKTP.CD,Malawi,MWI,2002,3495748398
NY.GDP.MKTP.CD,Malaysia,MYS,2002,1.01E+11
NY.GDP.MKTP.CD,Maldives,MDV,2002,897031250
NY.GDP.MKTP.CD,Mali,MLI,2002,3889758024
NY.GDP.MKTP.CD,Malta,MLT,2002,4689832690
NY.GDP.MKTP.CD,Marshall Islands,MHL,2002,124735100
NY.GDP.MKTP.CD,Mauritania,MRT,2002,1324426607
NY.GDP.MKTP.CD,Mauritius,MUS,2002,4767303154
NY.GDP.MKTP.CD,Mexico,MEX,2002,7.72E+11
NY.GDP.MKTP.CD,Moldova,MDA,2002,1661818168
NY.GDP.MKTP.CD,Monaco,MCO,2002,2905973022
NY.GDP.MKTP.CD,Mongolia,MNG,2002,1396555720
NY.GDP.MKTP.CD,Morocco,MAR,2002,42236836821
NY.GDP.MKTP.CD,Mozambique,MOZ,2002,5031510909
NY.GDP.MKTP.CD,Namibia,NAM,2002,3361251198
NY.GDP.MKTP.CD,Nepal,NPL,2002,6050875807
NY.GDP.MKTP.CD,Netherlands,NLD,2002,4.65E+11
NY.GDP.MKTP.CD,New Caledonia,NCL,2002,NA
NY.GDP.MKTP.CD,New Zealand,NZL,2002,66627729311
NY.GDP.MKTP.CD,Nicaragua,NIC,2002,5224213018
NY.GDP.MKTP.CD,Niger,NER,2002,2170481509
NY.GDP.MKTP.CD,Nigeria,NGA,2002,59116847822
NY.GDP.MKTP.CD,Norway,NOR,2002,1.95E+11
NY.GDP.MKTP.CD,Oman,OMN,2002,20142782835
NY.GDP.MKTP.CD,Pakistan,PAK,2002,72306820396
NY.GDP.MKTP.CD,Panama,PAN,2002,12994310400
NY.GDP.MKTP.CD,Papua New Guinea,PNG,2002,2999511040
NY.GDP.MKTP.CD,Paraguay,PRY,2002,6325151760
NY.GDP.MKTP.CD,Peru,PER,2002,54777553515
NY.GDP.MKTP.CD,Philippines,PHL,2002,81357605642
NY.GDP.MKTP.CD,Poland,POL,2002,1.99E+11
NY.GDP.MKTP.CD,Portugal,PRT,2002,1.34E+11
NY.GDP.MKTP.CD,Puerto Rico,PRI,2002,71623500000
NY.GDP.MKTP.CD,Qatar,QAT,2002,19363736264
NY.GDP.MKTP.CD,Romania,ROU,2002,46174557556
NY.GDP.MKTP.CD,Russian Federation,RUS,2002,3.45E+11
NY.GDP.MKTP.CD,Rwanda,RWA,2002,1677552332
NY.GDP.MKTP.CD,Samoa,WSM,2002,288078881.4
NY.GDP.MKTP.CD,Saudi Arabia,SAU,2002,1.90E+11
NY.GDP.MKTP.CD,Senegal,SEN,2002,5333862371
NY.GDP.MKTP.CD,Serbia,SRB,2002,16116843146
NY.GDP.MKTP.CD,Seychelles,SYC,2002,697518248.2
NY.GDP.MKTP.CD,Sierra Leone,SLE,2002,1253340520
NY.GDP.MKTP.CD,Singapore,SGP,2002,91941192896
NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,2002,NA
NY.GDP.MKTP.CD,Slovak Republic,SVK,2002,35083608131
NY.GDP.MKTP.CD,Slovenia,SVN,2002,23563576758
NY.GDP.MKTP.CD,Solomon Islands,SLB,2002,341661643.6
NY.GDP.MKTP.CD,South Africa,ZAF,2002,1.16E+11
NY.GDP.MKTP.CD,Spain,ESP,2002,7.05E+11
NY.GDP.MKTP.CD,Sri Lanka,LKA,2002,16536535647
NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,2002,483120194.3
NY.GDP.MKTP.CD,St. Lucia,LCA,2002,748346605.9
NY.GDP.MKTP.CD,St. Martin (French part),MAF,2002,NA
NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,2002,461883444.4
NY.GDP.MKTP.CD,Sudan,SDN,2002,14803189093
NY.GDP.MKTP.CD,Suriname,SUR,2002,1078402128
NY.GDP.MKTP.CD,Sweden,SWE,2002,2.64E+11
NY.GDP.MKTP.CD,Switzerland,CHE,2002,3.01E+11
NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,2002,21582248882
NY.GDP.MKTP.CD,Tajikistan,TJK,2002,1221113780
NY.GDP.MKTP.CD,Tanzania,TZA,2002,10805599893
NY.GDP.MKTP.CD,Thailand,THA,2002,1.34E+11
NY.GDP.MKTP.CD,Togo,TGO,2002,1474630207
NY.GDP.MKTP.CD,Tonga,TON,2002,182737040.1
NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,2002,9008273721
NY.GDP.MKTP.CD,Tunisia,TUN,2002,23142294436
NY.GDP.MKTP.CD,Turkey,TUR,2002,2.38E+11
NY.GDP.MKTP.CD,Turkmenistan,TKM,2002,4461978499
NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,2002,NA
NY.GDP.MKTP.CD,Tuvalu,TUV,2002,15450994.24
NY.GDP.MKTP.CD,Uganda,UGA,2002,6178563591
NY.GDP.MKTP.CD,Ukraine,UKR,2002,42392896031
NY.GDP.MKTP.CD,United Arab Emirates,ARE,2002,1.10E+11
NY.GDP.MKTP.CD,United Kingdom,GBR,2002,1.77E+12
NY.GDP.MKTP.CD,United States,USA,2002,1.10E+13
NY.GDP.MKTP.CD,Uruguay,URY,2002,13606494599
NY.GDP.MKTP.CD,Uzbekistan,UZB,2002,9687951055
NY.GDP.MKTP.CD,Vanuatu,VUT,2002,262603781.8
NY.GDP.MKTP.CD,"Venezuela, RB",VEN,2002,92893587734
NY.GDP.MKTP.CD,Vietnam,VNM,2002,35064105501
NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,2002,3.27E+09
NY.GDP.MKTP.CD,West Bank and Gaza,PSE,2002,3555800000
NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,2002,10693278292
NY.GDP.MKTP.CD,Zambia,ZMB,2002,4193845678
NY.GDP.MKTP.CD,Zimbabwe,ZWE,2002,6342116400
NY.GDP.MKTP.CD,Arab World,ARB,2002,7.29E+11
NY.GDP.MKTP.CD,Caribbean small states,CSS,2002,36872616587
NY.GDP.MKTP.CD,North America,NAC,2002,1.17E+13
NY.GDP.MKTP.CD,Not classified,INX,2002,NA
NY.GDP.MKTP.CD,Other small states,OSS,2002,98282956417
NY.GDP.MKTP.CD,Pacific island small states,PSS,2002,3545578158
NY.GDP.MKTP.CD,Small states,SST,2002,1.39E+11
NY.GDP.MKTP.CD,Afghanistan,AFG,2003,4583644246
NY.GDP.MKTP.CD,Albania,ALB,2003,5746945913
NY.GDP.MKTP.CD,Algeria,DZA,2003,67863829880
NY.GDP.MKTP.CD,Andorra,AND,2003,2398645598
NY.GDP.MKTP.CD,Angola,AGO,2003,14188949398
NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,2003,855643111.1
NY.GDP.MKTP.CD,Argentina,ARG,2003,1.28E+11
NY.GDP.MKTP.CD,Armenia,ARM,2003,2807061009
NY.GDP.MKTP.CD,Australia,AUS,2003,4.66E+11
NY.GDP.MKTP.CD,Austria,AUT,2003,2.62E+11
NY.GDP.MKTP.CD,Azerbaijan,AZE,2003,7276013032
NY.GDP.MKTP.CD,"Bahamas, The",BHS,2003,8870090000
NY.GDP.MKTP.CD,Bahrain,BHR,2003,11074822074
NY.GDP.MKTP.CD,Bangladesh,BGD,2003,60158929188
NY.GDP.MKTP.CD,Barbados,BRB,2003,3274850000
NY.GDP.MKTP.CD,Belarus,BLR,2003,17827791321
NY.GDP.MKTP.CD,Belgium,BEL,2003,3.19E+11
NY.GDP.MKTP.CD,Belize,BLZ,2003,990374050
NY.GDP.MKTP.CD,Benin,BEN,2003,3905366188
NY.GDP.MKTP.CD,Bermuda,BMU,2003,4186525000
NY.GDP.MKTP.CD,Bhutan,BTN,2003,622026107.8
NY.GDP.MKTP.CD,Bolivia,BOL,2003,8082364868
NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,2003,8370020196
NY.GDP.MKTP.CD,Botswana,BWA,2003,7511582173
NY.GDP.MKTP.CD,Brazil,BRA,2003,5.58E+11
NY.GDP.MKTP.CD,British Virgin Islands,VGB,2003,NA
NY.GDP.MKTP.CD,Brunei Darussalam,BRN,2003,6557333085
NY.GDP.MKTP.CD,Bulgaria,BGR,2003,20982685981
